SPVYSWPFMPA26JZNYDG0JWMZWPGXSGF328C91R3V,10000000000000
SP1Y7CZMK5EPXPCGTGWAW7BYPHKRWZ810CFKY51TD,10000000000000
SP1RF48CZESEQSWTDQ2NEGX3NNVXKBQ9SDMXR2PZ8,10000000000000
SPFF53AA1P84VC4QYGYJVG015YH8T6CXESTWTMRH,10000000000000
SP15KEWPS2XQ7BY72EX5FMXNQ3REV6N7QRN8ZXJJF,9973484631700
SP2TY9X86C054TVPW2B0098NPVC9VCVJ7GQ83DGQN,9959027499569
SP24F8K9GZWY1PRX75ZZPZ0SXEM8VBS9BA5P988M2,9736000938621
SP2VEP75T5X58TDMTBSVH86RH95XFNKAHHJRQSG9A,9655737072857
SP3NJ4BR35W8002J0PWZY0QNG9FTYZ32H38Z0PV17,9650693837825
SP2QYSBD4GBDS1BMQNXMEQZXCB49K4QC64BDN7Z8N,9505285460355
SP172QQY5W9WPA4YF9YBD9VETDKCN09Z05MJ7KXCV,9499880000000
SP3PDWEB65GV4N4W1W0ERD4Q047M10TF72ZBRSPMN,9490999459556
SP2BC85N6MZ18G6W81TF5M520WWSMC4YAB3QQV3HV,9416881961748
SP3SKH6YB515J76KVDHDHBTE2GQ4CV6QJHC5GJKRF,9388753335498
SPX7Z21BD3HR8VXQE6NS38KX6PY7V184KDVVYMZW,9284584270174
SP16CRECT5YVJ1WEEWGABXH730VQG87PNC2YHF1GK,9272365307247
SP1AMQVCQPXJJXT1KJAJ4GHKVAS0HWZ5QFT7ZD20S,9254660292876
SPQYFMS32D5KC1NT7YF5TA67TZ1Y64F97WQSZJ2P,9244749610332
SP2YXR5VK3HQ3KY7P4VE5HSNNJ19ER34JQN3K3HH1,9077073160000
SP1A8GFC7Y0TKDNPJ27B823F6HAJY65PHSTJF25VE,9058776190258
SP3JRRV043X0AA9DWP8RYNDBKTXCBAKS6QXYVVHPY,8684164359505
SP3G5MSRX1RRJDJTHP3T8H6A8NEHMJB90XH31G3FK,8620337474463
SP173DQFFPYT5Y4EP5XAFW6A2GV23QXM2T9M264XW,8565383091849
SP2C2EGS52E16KA6SJFZGQDD9KZXPVAAS5PXFR39X,8528775471359
SP388K5MSDMTDMPH6STW0Z0AYSHQZX0TFCNAJBVT6,8521499228652
SP14EC92TSDM00CYS2KWKXYCK8XHAWGDDM9K758GX,8373514118858
SP1C9VHDNE5CJAN7FN45ERZWP5X9AST6A3M7JNC6G,8233546781711
SPSYKDRDSTC1AYZFA3P63EER9ZCAM4TTH8WD4Q0N,8159428530000
SP3H9VBZRVFH3MGSWWJCCNFEGNQS3DDCYQFQEFBBF,8036065040076
SP2C72R5ZP035N7F6EC72P4AM314H8EJNB2R3B70J,8014785916794
SP2PG4G9YF2ACHNA9FPD3A5MDTJ69XTDR1X8JJRZ4,8004089960000
SP3RHH6MRYNMDRWVVEZ0AW20CY6ACX9H90XMK8DZA,8000000000000
SP1K7SJ9JEZ7FFAX9NF30RXF7F3E9DMVVRA1SWK2Q,8000000000000
SP1QT394J2R0R73Z8840NRXYE3H1NJRAHN5B3DYQQ,7987452355459
SP23DYBKECF0DHP8P7P2KYVZFHM768KXP8JCKCYRR,7850799054224
SP2CDETWV2QWHEC745ESFKQAWWT7WDVP8JFSJZNG0,7799173430893
SP2KAM4A6W2F7NNSA8W21WABP0QW5WANZ4QK67RNR,7708344968630
SP1Z92MPDQEWZXW36VX71Q25HKF5K2EPCJ304F275.liquidity-token-v5kbe3oqvac,7644524671406
SPS61T7KP1NMKQ0VJ5ZNF3Y3YYNGEPPZYGDEDTV9,7597238045817
SP2H6KSPZ8B9MTC8PESHCA14J4AA16ZN706Y95WPE,7514767286362
SP1SVBEGVVVHHJWEWSN3WVDJGTGNEN26M3A0H82VY,7503642943938
SP143BVW9KZCATDW9VCP60F4QAECNSF5Z1FDY8FYD,7497660769157
SP3EYGY11CQFJ14GCJPC098VT6RMP6Q24534YBD7X,7390146129583
SP3XY2AW8VC3TA9VCC1JAX76JY31G0XFPZ6CMBNSR,7285003457755
SP2AY8N3GZ1ZEF2VG5K4RME428HGFDH57MTGZ763V,7115758912052
SP34455SJ4NJ7MCKV7CN64JJTVDP3VZPMVT54BH57,7104581485294
SP1NQ0WG5PTB7M2N3PNNPG5XFD7N14VXKHZ9NQP08,7068832839409
SP12JQCFMPAH5JYJ843NBK1YGYZ9G53DMABZ06Y22,7044524552773
SP1TFDEEE5JTY9VZYWDP1STWNTNXNQCED4ZAPN9D6,6999970003503
SP1ST9NA85RZQX2D3P5VEXDKE9WXDZRGKHB88A5CF,6997554255695
SP3P9CVDB37MWH5B5D8CHQ69FHZNVGJ16AJ235FP8,6950266832144
SP2D2EVXMT0EG03NTXKKEAP4X1DV7AR429690X7T6,6943119731630
SPBSQFQ92BTHJBHFQ08N23D536X8MTFV3HJX9AAY,6859562211145
SP14EFAF85KE7G42GR9SVEGWXT8XW2VDP3QTPBTKY,6799895063002
SPQ5GWZ5VWHT3EZ3VG2S7RFBFVEXD2Z4K9A721J7,6700000000000
SP3RWK1ZC3K03VP140TZTFBXBZ7KJCS4ATSG54H5F,6536701000000
SPMQAMQP7SD25HRENNHHRK38PY5M2AE6SWVZVY56,6512819533863
SP3GZ1W0DS5HMS5A6NMAYS61SZJ93TT7CF1CVF1EJ,6429820892599
SP2F96E13TN1S10HJZRC87B7V2887DFSAHC04S051,6402057773421
SPHKNB2BHPZZJZAQND4ND16P9N5WRK4JCXDEBNEW,6390212830992
SPMY4W1ATY68Y51T9W3FM12CQRVKFC3FM6XX7ZR8,6389970008026
SPVTDTFCT8TYFDZ8RSTN2BPFFB814B62VABG6H06,6383761437314
SPZJYYG43RGD4R4RYPAN2FW2S7QNYCDMBATS8AQ9,6362007110727
SPQJNX9CA6HQ3ZR9ERWNNDVNYX8Z777HHXRB3BNG,6284019984140
SP352KKZSQ3CB546EYB765P5P1HTGF7BGW7GGHV6J,6263462798856
SP2RWZXCC6MPWQ7MWKV3RKT72B5GD9HYWX320VZXF,6220120952518
SP3098GDKQE8ZDT6Y68GVV0Q9T7BNN8BYGZ2YEE7W,6203048822772
SP25ECKAYJAADR76HKZHM3XTACGGBTQQH6DM713FW,6190845400492
SP0194E00ZDH74PFA1J6444W1320WQ3XFQX14DM7,6163357835156
SP39QYDCS647Q0CZCHFRN9P2WFNY2PQBSAZVZ1JG0,6154711882311
SP1BR691RKG2RCP9Z8D6T48SMX0CMSWD61H1CF5JC,6116004167749
SP1MMDE7KYTA92TNN4B6D4XP895FNBXYFEHGXM8KF,6012074133077
SP2N9H4SYTKKA0JJWRPB1YSZGDM4AK00PYRGAFXZA,6008179920000
SP319FKZDZ6EKA172FRC2V5FH9HDH5QPF9BCXRZXA,6000000000063
SP1P2XGDSVYHXZ6GQAM4N7CX89GTZKBRP2BQF0G15,6000000000047
SP38Y2CKXCQSAR1R7AMNYZD0GTDGD7S7V4GC5F2PX,5999969940000
SP2SWGRNR8R9TS13WCB41AM6D8JE5QWWXPSN2MEGD,5999200000000
SP15W9F3KC39ZHXS6Q3HA4J3VMXSVDWF4DSND7GAK,5974396486299
SP3ZN9DCJQKYXCMRJ767KPAZ1AVB3QZ1BBXC0D78Q,5858920840000
SP20FSVYH1HZJ6Y2R7KP7V4ZM48W2E9CDBBTJQF1Q,5840020065504
SP1NQSRDQE96HHG0D94YE3V36767QXXN9Q28HXCKJ,5790671142258
SP2D7MF4P8YS09YN5J0BMW4NVHM8979N2AD80Q95R,5762977420227
SPM06WJZPKE37MJWWGA6Z9SPVFDQW3WK3SGWGNSK,5756718768925
SP26XPN05SCG1Z8V5S1HXYTKZN7E8E4AZ13D4AFX6,5657428151503
SP1XHTW5KW50WHPQ34Q9B48ZJ4TER32F157Z2H7TC,5553806424959
SPBQ1FFAHDRZDDBXSFFBWJAJJ1SY91F4H2REK8WT,5500000000000
SP3WP2FZ2AT75R6DZZVZCMRQA10K260FF1FN8NR12,5460939594472
SP2G3QE2BM1HQKNE9F996ZCDZ4EAMWEH1KVWXK03,5455010000000
SP1452QHZCTQNGK9AV8XH1NJBCYPW769N5SMFQ5BX,5447492091024
SP7G47424441N1WCJFDFYMT9XWC0XRHD8KMS2T7R,5445986169527
SP1QZ9SA1RJ1NQB5YEW3R78M8YVXBZNCA5TT1M2W1,5404790000000
SP1Z92MPDQEWZXW36VX71Q25HKF5K2EPCJ304F275.stackswap-group-farm-v1a40z2je5o,5388712975998
SP11J05TW1Z0X1SMR9N7T1GYJXPQTF3MDAKBGYTJW,5366436908576
SPZXFYJ5BHBBFA8VGDZFBZAWE5N9P1C676RVFM4W,5341424860371
SP2F5AY2922EDXKTFKVK9A659KM0VHFZT88ED46TN,5264448645768
SP1A5JT5K8ZA6AR6RDQ9VDTZ3A00Y83NASQN5KGZP,5208942558003
SP2A526ZANMKC4C42KG5TMPZDYKYHWM2DKMRDSRMA,5196192227510
SP37FFFCKYG03HGS4DTRE2CGPP1RWMNN8R18M6K83,5186571768646
SP37XZWB0DWXNKMT0172HHMWCK35VBBEK19DN2YYT,5147659559380
SP2ZH7DGE3W3KE6EYT065T484EA45GDBKVSN6B4HB,5145009908502
SP2D21TSA9RB2TXT67E2A0K76JVG1NBEWC93FZE8Q,5084677930192
SPBKBQB25WATMHJAJSEZ9MHG4A6QEHFT5H04JHTN,5010730214497
SPE21KYHH2S8S41E5Z47M8Y0KGC699H1JV297APA,5001331819005
SP3GT29VT7J9HGN1TNN9950FMZ0FV6RAMKJHN10TG,5000001000000
SP23XC8GND78XJZDA8ZVDZWSA8TC9FGKG33TGASVT,5000000649638
SPVDVFYV3M4A1X58RKFXXJ0WT46AE6F2G8E65H8M,5000000622433
SP292V4NVXFG3NKMFKJFPZCN3SMY5HT9NY392Z8QA,5000000000055
SP11G9YASR08GCAT235X98NQ6TSMFHSW2CRA6E4CF,5000000000053
SP2YER0QBSPTXNYSH86RPP5Z9FH780169ET2WTQNJ,5000000000023
SP2Y7SWJSBSFRVJKB1RZC5GC89CJ626H28CYC8D0J,5000000000000
SP2JGMY4A3Z7HQCMQF8704PK371F3HAPC1VVWSNKJ,5000000000000
SP2R8G14CWZ4HTQMFK53K9CS8XTP8JZDCGABFK4BF,5000000000000
SP3GFRJD80DJMVR3YD689EK0XEG2Y9H7R7HDYBW6B,5000000000000
SP3NW356AMK4DX2YP717TQ1B8ZCWX53JBW0F6C0DB,5000000000000
SP084ZRFM9E5TX0HRGG8G7EBYP5FCV2V6D9S439C,5000000000000
SP2D8DR2PSA12YESC89QX4FVVVZFYR5EWX11RZAE5,5000000000000
SP3Z457N8Q8M8JYQCJAH33JEG8QGA6D5RW9G8VWJ8,5000000000000
SP360M58ENA5S5F679E15CC9SK5CK5T0J5J4Q2HWC,5000000000000
SP237K5YW2RSQS5D0CCJ8ADSKVZPM5E62G59KXA9T,4999970000000
SP88VYYXB6WHM1NRPNJBP9ZMB4TPVJWNCAY3R1X8,4996734881499
SP2FY8MV3EZVRTG2Q9J1KMMRVKC86DQ00BGGCQJXQ,4873114328314
SPXGGEV4RQ9VNDP5EJZF1S46JE7ECX5T18VM081K,4856217681566
SP2CSATDJDE8H90DQ8XGHBEAN6J9TVGXP96KHNVEJ,4748051871256
SP26YN47AQF3Y608RA3WXKMX8XQRBYQ63EP541THF,4730187727376
SP2ACSH4G2M9JXWXQ49MYYM0K8XAWA1X3Z6Z709XW,4711050260000
SP2R3VHCJF89D71AGB3FQMTHX57ZFDP0MJR7TJ1VP,4709706262579
SP2NGP3P1QZMWREA41Q6G78ETWCX6SEM7ST2VJD6R,4707971904213
SP3WQYFQ47HCTPBZTQ39TYXRPRJ34Z6M1TFCRDVDN,4679631045076
SP3A57M7QEWRJR5SAB4JFRX6X1BC51AKTVDKMCXVV,4663937917952
SP3SJCRT95S1P5DDQ8ZYW2CKXHF0Y3JBP5JG08BQV,4589105520725
SP314228TP77PCRCDM0JXD5H7W9FV9QPK4XJ6HGGX,4557200171220
SPWPA033H45XV50G5EAN8TVKXD6EH26HF5NFME77,4545928000502
SP38W27CWFSYSK3HKZK62BAEZV4019ZQV185X2ZKW,4532086384972
SP1Z6PGT6A38E8W6SHJF03JFC2BMRR8X3VQHBX8S8,4500000000028
SP23A1FJTDSBVJC56R2M8MZCABXMJVZ39R6DFK3DA,4500000000000
SP3WGHEQEXD8HSNKPAAEH97W4XQPB9TZ0P7TVDGZZ,4475963095072
SP2WBGN16K1D9048BAVR2ZBKJSJWDA8FBZKD01Z68,4460713923030
SP1H8B8Y0VTQCYP4A3RP3JKR0E02MSXZ5GV6356SF,4454065215773
SP3VJEQE7QHZ2Z5G8K60PG2T23CW4RSY5PC9RMN4R,4443147502747
SP30CPSYXSFF6RSDB85ZHX91BA8SDXAVNYQE4DAXT,4441252769438
SP20YHSTV98CTPHT3KTTC94V1KD16M25EXR65AS4D,4432914428341
SP23QVH1RTFJ67B8AF8BH8AZNMXMHT0AK32PZ8Q4S,4428593492661
SP24B77W7NZ924CVA4W9YYPV5Y6WRJRMY5Q8H8QXA,4423410719461
SP37NMVNRPKG2HGVPD17260KFBYKFSGYCVAQ7T63H,4409195297811
SP1PQW8BE6EB2ZA831SRPZMEXCE6RGCYHCB1MMXRW,4396771797483
SP203MCKRDVVPMJ710JP4DK45Z0D8KQPJB55W0FCC,4378909090000
SP1C1HNXKT4Z37W8KR2JGGNDK99SR46AT7K05TD87,4378346644360
SP3AVYZXVHKZ59ECHTMVRGSP0Z2VVR0MQHYPS023M,4350514595546
SPS1WJG6TK3XRKYNQP01HWD9NXJK5KPP6XY7JN75,4346018993724
SP78064ZF3TDWDNX3AZ293DW0QJ6EX3TJVWENYPA,4337004933479
SP3P2Q74EQWSWYN5EJ2M1AHFY6TR74C76TE6Q0Y9P,4330323900000
SP1REMGXNAXSN6V8HREZKWSXX3KD8K9GWMP2EBQPH,4300985585425
SPXVJV807GEHG53436T3R1H72DCYHZK5YRPQHA41,4300800119437
SP86ZF6R6RA65QDC574V7JY2KB76V4M1GYBKA04S,4297771856804
SP1XTG7WM9VTKPS9NCX26D9QAB7VB60TPK9Z9CK6S,4287350028703
SP23SXTPYTG2FSKWDVT9STBNSQVNAQNQ1HSMQXJRG,4239509374914
SP1ZAYQG7D89VKCE0HMST402X06KCDBDC4DPW6WTD,4226746998264
SP2BPZHCBK2YD3T76QCJ0V9RWPJ0HE2WJYMBE31EF,4209478881579
SPFFH36C7REYVJBBYS7GRNZYDYT40247F7GW07E7,4195116738593
